scenario,batch,replicate,seed,method,truth,estimate,absolute_error,released,ridge,kernel_ridge,kernel_bandwidth
nominal,1,89,1664953638,random_effects_meta,-0.2922032200371321,-0.3479217146084029,0.05571849457127076,True,,,
nominal,1,89,1664953638,full_nearest,-0.2922032200371321,-0.7829309941830468,0.4907277741459147,True,,,
nominal,1,89,1664953638,ridge_meta_regression,-0.2922032200371321,-0.3877757368901644,0.09557251685303231,True,0.01,,
nominal,1,89,1664953638,rbf_kernel_ridge,-0.2922032200371321,-0.3682344088546155,0.07603118881748339,True,,0.01,2.0
nominal,1,89,1664953638,atlas,-0.2922032200371321,-0.38602556213170164,0.09382234209456952,False,,,
nominal,1,89,1664953638,atlas_no_rejection,-0.2922032200371321,-0.38602556213170164,0.09382234209456952,True,,,
nominal,1,89,1664953638,semantic_forced,-0.2922032200371321,-0.3005385243556156,0.008335304318483505,True,,,
nominal,1,90,2343748464,ivw_meta,0.5802169218751073,0.6238070429740261,0.0435901210989188,True,,,
nominal,1,90,2343748464,random_effects_meta,0.5802169218751073,0.5994826381393962,0.019265716264288857,True,,,
nominal,1,90,2343748464,full_nearest,0.5802169218751073,1.0960430262844467,0.5158261044093394,True,,,
nominal,1,90,2343748464,ridge_meta_regression,0.5802169218751073,0.5646713426943922,0.015545579180715086,True,0.01,,
nominal,1,90,2343748464,rbf_kernel_ridge,0.5802169218751073,0.5680896169478338,0.012127304927273541,True,,0.01,2.0
nominal,1,90,2343748464,atlas,0.5802169218751073,0.5646728008334828,0.015544121041624503,False,,,
nominal,1,90,2343748464,atlas_no_rejection,0.5802169218751073,0.5646728008334828,0.015544121041624503,True,,,
nominal,1,90,2343748464,semantic_forced,0.5802169218751073,0.5054972651937139,0.07471965668139346,True,,,
nominal,1,91,3323215760,ivw_meta,0.6020907572921934,0.23008851427519078,0.37200224301700263,True,,,
nominal,1,91,3323215760,random_effects_meta,0.6020907572921934,0.2346679513418135,0.3674228059503799,True,,,
nominal,1,91,3323215760,full_nearest,0.6020907572921934,0.5003573651928483,0.10173339209934507,True,,,
nominal,1,91,3323215760,ridge_meta_regression,0.6020907572921934,0.3632151326463533,0.2388756246458401,True,0.1,,
nominal,1,91,3323215760,rbf_kernel_ridge,0.6020907572921934,0.44158059285589657,0.16051016443629684,True,,0.01,2.0
nominal,1,91,3323215760,atlas,0.6020907572921934,0.3659306245533149,0.23616013273887854,True,,,
nominal,1,91,3323215760,atlas_no_rejection,0.6020907572921934,0.3659306245533149,0.23616013273887854,True,,,
nominal,1,91,3323215760,semantic_forced,0.6020907572921934,0.34333476746673525,0.25875598982545817,True,,,
nominal,1,92,1927606283,ivw_meta,1.3908624563717973,0.7891447781083554,0.6017176782634419,True,,,
nominal,1,92,1927606283,random_effects_meta,1.3908624563717973,0.7934106640788807,0.5974517922929166,True,,,
nominal,1,92,1927606283,full_nearest,1.3908624563717973,2.5167815914027813,1.125919135030984,True,,,
nominal,1,92,1927606283,ridge_meta_regression,1.3908624563717973,0.9917728322298595,0.3990896241419378,True,0.01,,
nominal,1,92,1927606283,rbf_kernel_ridge,1.3908624563717973,1.230554260793548,0.16030819557824927,True,,0.01,1.0
nominal,1,92,1927606283,atlas,1.3908624563717973,0.9931759471097813,0.397686509262016,False,,,
nominal,1,92,1927606283,atlas_no_rejection,1.3908624563717973,0.9931759471097813,0.397686509262016,True,,,
nominal,1,92,1927606283,semantic_forced,1.3908624563717973,0.8791422318155341,0.5117202245562632,True,,,
nominal,1,93,1656824026,ivw_meta,0.301751310304617,0.2163935203610678,0.0853577899435492,True,,,
nominal,1,93,1656824026,random_effects_meta,0.301751310304617,0.1971581704314318,0.10459313987318519,True,,,
nominal,1,93,1656824026,full_nearest,0.301751310304617,0.18059022876272596,0.12116108154189104,True,,,
nominal,1,93,1656824026,ridge_meta_regression,0.301751310304617,0.06128760562456542,0.24046370468005157,True,0.01,,
nominal,1,93,1656824026,rbf_kernel_ridge,0.301751310304617,0.30103663977870354,0.0007146705259134523,True,,0.01,1.0
nominal,1,93,1656824026,atlas,0.301751310304617,0.06510322818069661,0.23664808212392038,False,,,
nominal,1,93,1656824026,atlas_no_rejection,0.301751310304617,0.06510322818069661,0.23664808212392038,True,,,
nominal,1,93,1656824026,semantic_forced,0.301751310304617,-0.0007273595645250486,0.30247866986914207,True,,,
nominal,1,94,1923357049,ivw_meta,0.20214028471348847,0.02774858164893148,0.17439170306455698,True,,,
nominal,1,94,1923357049,random_effects_meta,0.20214028471348847,0.06272654144036012,0.13941374327312833,True,,,
nominal,1,94,1923357049,full_nearest,0.20214028471348847,-0.8592499142373304,1.061390198950819,True,,,
nominal,1,94,1923357049,ridge_meta_regression,0.20214028471348847,0.18517968507355265,0.01696059963993582,True,0.01,,
nominal,1,94,1923357049,rbf_kernel_ridge,0.20214028471348847,0.07183858062610105,0.13030170408738742,True,,0.01,2.0
nominal,1,94,1923357049,atlas,0.20214028471348847,0.17022423113232352,0.03191605358116495,False,,,
nominal,1,94,1923357049,atlas_no_rejection,0.20214028471348847,0.17022423113232352,0.03191605358116495,True,,,
nominal,1,94,1923357049,semantic_forced,0.20214028471348847,-0.45941188606135286,0.6615521707748413,True,,,
nominal,1,95,4139680806,ivw_meta,0.7250590479023638,0.655788763760521,0.06927028414184278,True,,,
nominal,1,95,4139680806,random_effects_meta,0.7250590479023638,0.6222256518095621,0.10283339609280162,True,,,
nominal,1,95,4139680806,full_nearest,0.7250590479023638,0.978700698037961,0.25364165013559725,True,,,
nominal,1,95,4139680806,ridge_meta_regression,0.7250590479023638,0.5917851404509008,0.13327390745146295,True,0.01,,
nominal,1,95,4139680806,rbf_kernel_ridge,0.7250590479023638,0.5959625169371089,0.12909653096525486,True,,0.01,2.0
nominal,1,95,4139680806,atlas,0.7250590479023638,0.588304551411909,0.1367544964904548,True,,,
nominal,1,95,4139680806,atlas_no_rejection,0.7250590479023638,0.588304551411909,0.1367544964904548,True,,,
nominal,1,95,4139680806,semantic_forced,0.7250590479023638,0.796812808637795,0.07175376073543127,True,,,
nominal,1,96,2370415078,ivw_meta,0.3971621421535279,0.3801168666878413,0.017045275465686627,True,,,
nominal,1,96,2370415078,random_effects_meta,0.3971621421535279,0.3666626792173941,0.030499462936133814,True,,,
nominal,1,96,2370415078,full_nearest,0.3971621421535279,-0.05619580159344794,0.45335794374697586,True,,,
nominal,1,96,2370415078,ridge_meta_regression,0.3971621421535279,0.2811594352771166,0.11600270687641129,True,10.0,,
nominal,1,96,2370415078,rbf_kernel_ridge,0.3971621421535279,0.14814752193164274,0.24901462022188517,True,,0.01,0.5
nominal,1,96,2370415078,atlas,0.3971621421535279,0.18416848273331698,0.21299365942021092,True,,,
nominal,1,96,2370415078,atlas_no_rejection,0.3971621421535279,0.18416848273331698,0.21299365942021092,True,,,
nominal,1,96,2370415078,semantic_forced,0.3971621421535279,0.2793904317371465,0.1177717104163814,True,,,
nominal,1,97,2203167944,ivw_meta,-0.3306019311511347,-0.2894835816950806,0.04111834945605408,True,,,
nominal,1,97,2203167944,random_effects_meta,-0.3306019311511347,-0.26054479408853715,0.07005713706259753,True,,,
nominal,1,97,2203167944,full_nearest,-0.3306019311511347,-0.4487786577044862,0.11817672655335154,True,,,
nominal,1,97,2203167944,ridge_meta_regression,-0.3306019311511347,-0.10377708389293383,0.22682484725820085,True,0.01,,
nominal,1,97,2203167944,rbf_kernel_ridge,-0.3306019311511347,-0.16379448508661942,0.16680744606451525,True,,0.01,2.0
nominal,1,97,2203167944,atlas,-0.3306019311511347,-0.1030628369535869,0.22753909419754778,False,,,
nominal,1,97,2203167944,atlas_no_rejection,-0.3306019311511347,-0.1030628369535869,0.22753909419754778,True,,,
nominal,1,97,2203167944,semantic_forced,-0.3306019311511347,-0.3345557199201064,0.003953788768971733,True,,,
nominal,1,98,770916013,ivw_meta,0.8811107619243339,0.30860378971042496,0.5725069722139089,True,,,
nominal,1,98,770916013,random_effects_meta,0.8811107619243339,0.35275392180287096,0.5283568401214629,True,,,
nominal,1,98,770916013,full_nearest,0.8811107619243339,0.5602955728714608,0.3208151890528731,True,,,
nominal,1,98,770916013,ridge_meta_regression,0.8811107619243339,0.8275279377902122,0.05358282413412174,True,0.01,,
nominal,1,98,770916013,rbf_kernel_ridge,0.8811107619243339,0.8856737224099905,0.004562960485656631,True,,0.01,2.0
nominal,1,98,770916013,atlas,0.8811107619243339,0.8076011509996933,0.07350961092464059,True,,,
nominal,1,98,770916013,atlas_no_rejection,0.8811107619243339,0.8076011509996933,0.07350961092464059,True,,,
nominal,1,98,770916013,semantic_forced,0.8811107619243339,1.0098447304074392,0.12873396848310525,True,,,
nominal,1,99,2966795120,ivw_meta,-0.2743911054768601,0.08874604498349851,0.3631371504603586,True,,,
nominal,1,99,2966795120,random_effects_meta,-0.2743911054768601,0.07201572293429703,0.3464068284111571,True,,,
nominal,1,99,2966795120,full_nearest,-0.2743911054768601,-0.8035120976269752,0.5291209921501151,True,,,
nominal,1,99,2966795120,ridge_meta_regression,-0.2743911054768601,-0.3059594409395051,0.031568335462645036,True,0.01,,
nominal,1,99,2966795120,rbf_kernel_ridge,-0.2743911054768601,-0.3595458483176871,0.08515474284082702,True,,0.01,2.0
nominal,1,99,2966795120,atlas,-0.2743911054768601,-0.30456624320191694,0.030175137725056866,True,,,
nominal,1,99,2966795120,atlas_no_rejection,-0.2743911054768601,-0.30456624320191694,0.030175137725056866,True,,,
nominal,1,99,2966795120,semantic_forced,-0.2743911054768601,-0.2584478571515262,0.015943248325333892,True,,,
nominal,2,0,3961121647,ivw_meta,0.9347280802239559,0.4706419145677023,0.4640861656562536,True,,,
nominal,2,0,3961121647,random_effects_meta,0.9347280802239559,0.45127773231474105,0.4834503479092149,True,,,
nominal,2,0,3961121647,full_nearest,0.9347280802239559,1.3000507995184276,0.3653227192944717,True,,,
nominal,2,0,3961121647,ridge_meta_regression,0.9347280802239559,0.7683365884442681,0.16639149177968782,True,0.01,,
nominal,2,0,3961121647,rbf_kernel_ridge,0.9347280802239559,0.7374300505228149,0.19729802970114108,True,,0.01,2.0
nominal,2,0,3961121647,atlas,0.9347280802239559,0.7695455117293829,0.16518256849457302,False,,,
nominal,2,0,3961121647,atlas_no_rejection,0.9347280802239559,0.7695455117293829,0.16518256849457302,True,,,
nominal,2,0,3961121647,semantic_forced,0.9347280802239559,0.5304270564924043,0.40430102373155163,True,,,
nominal,2,1,1764978283,ivw_meta,-0.5001027600367058,-0.634964268696411,0.13486150865970514,True,,,
nominal,2,1,1764978283,random_effects_meta,-0.5001027600367058,-0.6201211305696497,0.12001837053294384,True,,,
nominal,2,1,1764978283,full_nearest,-0.5001027600367058,-0.8035675896281692,0.30346482959146337,True,,,
nominal,2,1,1764978283,ridge_meta_regression,-0.5001027600367058,-0.6619648003298049,0.16186204029309903,True,0.1,,
nominal,2,1,1764978283,rbf_kernel_ridge,-0.5001027600367058,-0.6385217681287955,0.13841900809208962,True,,0.01,2.0
nominal,2,1,1764978283,atlas,-0.5001027600367058,-0.6651407999024056,0.16503803986569976,True,,,
nominal,2,1,1764978283,atlas_no_rejection,-0.5001027600367058,-0.6651407999024056,0.16503803986569976,True,,,
nominal,2,1,1764978283,semantic_forced,-0.5001027600367058,-0.7082234196244039,0.2081206595876981,True,,,
nominal,2,2,585744274,ivw_meta,-0.26257290871630246,-0.36714000001110125,0.1045670912947988,True,,,
nominal,2,2,585744274,random_effects_meta,-0.26257290871630246,-0.345423019257027,0.08285011054072455,True,,,
nominal,2,2,585744274,full_nearest,-0.26257290871630246,-0.6267973561519306,0.3642244474356281,True,,,
nominal,2,2,585744274,ridge_meta_regression,-0.26257290871630246,-0.46998215869225646,0.207409249975954,True,0.1,,
nominal,2,2,585744274,rbf_kernel_ridge,-0.26257290871630246,-0.5141918234722507,0.2516189147559482,True,,0.01,2.0
nominal,2,2,585744274,atlas,-0.26257290871630246,-0.47187530622191753,0.20930239750561508,False,,,
nominal,2,2,585744274,atlas_no_rejection,-0.26257290871630246,-0.47187530622191753,0.20930239750561508,True,,,
nominal,2,2,585744274,semantic_forced,-0.26257290871630246,-0.3666908696520963,0.10411796093579384,True,,,
nominal,2,3,2054222515,ivw_meta,0.6987520219355068,0.02732931222379433,0.6714227097117125,True,,,
nominal,2,3,2054222515,random_effects_meta,0.6987520219355068,0.023883934535696656,0.6748680873998101,True,,,
nominal,2,3,2054222515,full_nearest,0.6987520219355068,0.45503466865175424,0.24371735328375255,True,,,
nominal,2,3,2054222515,ridge_meta_regression,0.6987520219355068,0.5889432510295856,0.10980877090592123,True,0.01,,
nominal,2,3,2054222515,rbf_kernel_ridge,0.6987520219355068,0.6069017227330106,0.09185029920249621,True,,0.01,2.0
nominal,2,3,2054222515,atlas,0.6987520219355068,0.5876895765379144,0.11106244539759236,True,,,
nominal,2,3,2054222515,atlas_no_rejection,0.6987520219355068,0.5876895765379144,0.11106244539759236,True,,,
nominal,2,3,2054222515,semantic_forced,0.6987520219355068,0.29909418104748875,0.39965784088801803,True,,,
nominal,2,4,3506522236,ivw_meta,0.15721478736051836,0.14580335380285053,0.011411433557667827,True,,,
nominal,2,4,3506522236,random_effects_meta,0.15721478736051836,0.134553366406108,0.022661420954410372,True,,,
nominal,2,4,3506522236,full_nearest,0.15721478736051836,0.09086994306379077,0.06634484429672759,True,,,
nominal,2,4,3506522236,ridge_meta_regression,0.15721478736051836,0.001710290463351749,0.1555044968971666,True,1.0,,
nominal,2,4,3506522236,rbf_kernel_ridge,0.15721478736051836,0.032796874478906474,0.12441791288161189,True,,0.1,2.0
nominal,2,4,3506522236,atlas,0.15721478736051836,-0.007250794074210851,0.16446558143472922,True,,,
nominal,2,4,3506522236,atlas_no_rejection,0.15721478736051836,-0.007250794074210851,0.16446558143472922,True,,,
nominal,2,4,3506522236,semantic_forced,0.15721478736051836,0.24224080828793973,0.08502602092742137,True,,,
nominal,2,5,1879174751,ivw_meta,-0.0178810375339514,0.17453500614002543,0.19241604367397683,True,,,
nominal,2,5,1879174751,random_effects_meta,-0.0178810375339514,0.17609151763439576,0.19397255516834716,True,,,
nominal,2,5,1879174751,full_nearest,-0.0178810375339514,-0.02780824248165369,0.00992720494770229,True,,,
nominal,2,5,1879174751,ridge_meta_regression,-0.0178810375339514,-0.27624837229538646,0.25836733476143503,True,0.1,,
nominal,2,5,1879174751,rbf_kernel_ridge,-0.0178810375339514,-0.2457466610334204,0.227865623499469,True,,0.01,2.0
nominal,2,5,1879174751,atlas,-0.0178810375339514,-0.2782439659774427,0.2603629284434913,False,,,
nominal,2,5,1879174751,atlas_no_rejection,-0.0178810375339514,-0.2782439659774427,0.2603629284434913,True,,,
nominal,2,5,1879174751,semantic_forced,-0.0178810375339514,0.17285396193031388,0.19073499946426528,True,,,
nominal,2,6,1493580579,ivw_meta,0.5306168355658862,0.0777460769128065,0.45287075865307974,True,,,
nominal,2,6,1493580579,random_effects_meta,0.5306168355658862,0.09208353298458555,0.4385333025813007,True,,,
nominal,2,6,1493580579,full_nearest,0.5306168355658862,0.06774988684389188,0.46286694872199435,True,,,
nominal,2,6,1493580579,ridge_meta_regression,0.5306168355658862,0.4203366246586381,0.11028021090724816,True,0.1,,
nominal,2,6,1493580579,rbf_kernel_ridge,0.5306168355658862,0.4443027364513129,0.08631409911457333,True,,0.01,2.0
nominal,2,6,1493580579,atlas,0.5306168355658862,0.39197107073181525,0.13864576483407098,True,,,
nominal,2,6,1493580579,atlas_no_rejection,0.5306168355658862,0.39197107073181525,0.13864576483407098,True,,,
nominal,2,6,1493580579,semantic_forced,0.5306168355658862,0.09443967061072309,0.4361771649551631,True,,,
nominal,2,7,5300969,ivw_meta,-0.2236129808471682,0.4214226029297743,0.6450355837769425,True,,,
nominal,2,7,5300969,random_effects_meta,-0.2236129808471682,0.4417875969513928,0.665400577798561,True,,,
nominal,2,7,5300969,full_nearest,-0.2236129808471682,0.3863894118941839,0.6100023927413522,True,,,
nominal,2,7,5300969,ridge_meta_regression,-0.2236129808471682,-0.24948368667558857,0.025870705828420354,True,1.0,,
nominal,2,7,5300969,rbf_kernel_ridge,-0.2236129808471682,-0.25797530233089855,0.034362321483730335,True,,0.01,2.0
nominal,2,7,5300969,atlas,-0.2236129808471682,-0.35052689663142805,0.12691391578425984,False,,,
nominal,2,7,5300969,atlas_no_rejection,-0.2236129808471682,-0.35052689663142805,0.12691391578425984,True,,,
nominal,2,7,5300969,semantic_forced,-0.2236129808471682,0.501901519552685,0.7255145003998532,True,,,
nominal,2,8,325330976,ivw_meta,1.335536647089605,0.3202636335372121,1.015273013552393,True,,,
nominal,2,8,325330976,random_effects_meta,1.335536647089605,0.3695567393190204,0.9659799077705846,True,,,
nominal,2,8,325330976,full_nearest,1.335536647089605,1.5939818351064108,0.2584451880168057,True,,,
nominal,2,8,325330976,ridge_meta_regression,1.335536647089605,1.1464926456130486,0.18904400147655642,True,1.0,,
nominal,2,8,325330976,rbf_kernel_ridge,1.335536647089605,1.2785354748671662,0.057001172222438834,True,,0.01,2.0
nominal,2,8,325330976,atlas,1.335536647089605,1.2605813348571977,0.07495531223240737,True,,,
nominal,2,8,325330976,atlas_no_rejection,1.335536647089605,1.2605813348571977,0.07495531223240737,True,,,
nominal,2,8,325330976,semantic_forced,1.335536647089605,0.7027961917054388,0.6327404553841662,True,,,
nominal,2,9,1463264476,ivw_meta,-0.2427381554328573,-0.3266149923521934,0.08387683691933609,True,,,
nominal,2,9,1463264476,random_effects_meta,-0.2427381554328573,-0.31337566470533684,0.07063750927247955,True,,,
nominal,2,9,1463264476,full_nearest,-0.2427381554328573,-0.7722420312392861,0.5295038758064289,True,,,
nominal,2,9,1463264476,ridge_meta_regression,-0.2427381554328573,-0.4614489486399933,0.21871079320713602,True,0.01,,
nominal,2,9,1463264476,rbf_kernel_ridge,-0.2427381554328573,-0.45865217495639116,0.21591401952353387,True,,0.01,2.0
nominal,2,9,1463264476,atlas,-0.2427381554328573,-0.4651785310430534,0.2224403756101961,False,,,
nominal,2,9,1463264476,atlas_no_rejection,-0.2427381554328573,-0.4651785310430534,0.2224403756101961,True,,,
nominal,2,9,1463264476,semantic_forced,-0.2427381554328573,-0.35431037790025033,0.11157222246739304,True,,,
nominal,2,10,1440527531,ivw_meta,-0.5641287490811231,-0.13967674389812498,0.4244520051829981,True,,,
nominal,2,10,1440527531,random_effects_meta,-0.5641287490811231,-0.18897282778117586,0.37515592129994724,True,,,
nominal,2,10,1440527531,full_nearest,-0.5641287490811231,-0.23692847827763774,0.32720027080348535,True,,,
nominal,2,10,1440527531,ridge_meta_regression,-0.5641287490811231,-0.4620405668732698,0.10208818220785332,True,0.1,,
nominal,2,10,1440527531,rbf_kernel_ridge,-0.5641287490811231,-0.4366364750175872,0.12749227406353592,True,,0.01,2.0
nominal,2,10,1440527531,atlas,-0.5641287490811231,-0.46430404635916944,0.09982470272195365,False,,,
nominal,2,10,1440527531,atlas_no_rejection,-0.5641287490811231,-0.46430404635916944,0.09982470272195365,True,,,
nominal,2,10,1440527531,semantic_forced,-0.5641287490811231,-0.3776324514449122,0.1864962976362109,True,,,
nominal,2,11,2984478985,ivw_meta,0.903376001246006,0.5229619520641645,0.3804140491818415,True,,,
nominal,2,11,2984478985,random_effects_meta,0.903376001246006,0.5456281770975678,0.3577478241484382,True,,,
nominal,2,11,2984478985,full_nearest,0.903376001246006,1.2559225369045044,0.35254653565849836,True,,,
nominal,2,11,2984478985,ridge_meta_regression,0.903376001246006,0.8507562232327501,0.0526197780132559,True,0.01,,
nominal,2,11,2984478985,rbf_kernel_ridge,0.903376001246006,0.8211309566480235,0.08224504459798254,True,,0.01,2.0
nominal,2,11,2984478985,atlas,0.903376001246006,0.8501980208388731,0.05317798040713295,False,,,
nominal,2,11,2984478985,atlas_no_rejection,0.903376001246006,0.8501980208388731,0.05317798040713295,True,,,
nominal,2,11,2984478985,semantic_forced,0.903376001246006,0.7116718752733193,0.1917041259726867,True,,,
nominal,2,12,2361903278,ivw_meta,0.6981890974385365,0.37322891638334493,0.3249601810551916,True,,,
nominal,2,12,2361903278,random_effects_meta,0.6981890974385365,0.35741396605246883,0.3407751313860677,True,,,
nominal,2,12,2361903278,full_nearest,0.6981890974385365,1.1364964507186366,0.43830735328010006,True,,,
nominal,2,12,2361903278,ridge_meta_regression,0.6981890974385365,0.5801895771662064,0.11799952027233007,True,0.1,,
nominal,2,12,2361903278,rbf_kernel_ridge,0.6981890974385365,0.5567268084438165,0.14146228899472002,True,,0.01,2.0
nominal,2,12,2361903278,atlas,0.6981890974385365,0.5801969039332953,0.11799219350524126,True,,,
nominal,2,12,2361903278,atlas_no_rejection,0.6981890974385365,0.5801969039332953,0.11799219350524126,True,,,
nominal,2,12,2361903278,semantic_forced,0.6981890974385365,0.4349545816811726,0.2632345157573639,True,,,
nominal,2,13,1122841523,ivw_meta,0.1559963806284505,0.007940113842585961,0.14805626678586453,True,,,
nominal,2,13,1122841523,random_effects_meta,0.1559963806284505,0.0007935019415564908,0.155202878686894,True,,,
nominal,2,13,1122841523,full_nearest,0.1559963806284505,0.0922062190669007,0.0637901615615498,True,,,
nominal,2,13,1122841523,ridge_meta_regression,0.1559963806284505,0.03299383456377443,0.12300254606467607,True,1.0,,
nominal,2,13,1122841523,rbf_kernel_ridge,0.1559963806284505,0.30330437241820385,0.14730799178975335,True,,0.01,1.0
nominal,2,13,1122841523,atlas,0.1559963806284505,0.030137191277027575,0.12585918935142293,True,,,
nominal,2,13,1122841523,atlas_no_rejection,0.1559963806284505,0.030137191277027575,0.12585918935142293,True,,,
nominal,2,13,1122841523,semantic_forced,0.1559963806284505,-0.05621317113965553,0.21220955176810602,True,,,
nominal,2,14,2509741781,ivw_meta,-0.09622849548413737,0.015687607838095974,0.11191610332223334,True,,,
nominal,2,14,2509741781,random_effects_meta,-0.09622849548413737,0.03543411825391655,0.1316626137380539,True,,,
nominal,2,14,2509741781,full_nearest,-0.09622849548413737,-0.32269686226937105,0.2264683667852337,True,,,
nominal,2,14,2509741781,ridge_meta_regression,-0.09622849548413737,-0.1400281342648898,0.04379963878075244,True,0.01,,
nominal,2,14,2509741781,rbf_kernel_ridge,-0.09622849548413737,-0.13649562222595707,0.0402671267418197,True,,0.01,2.0
nominal,2,14,2509741781,atlas,-0.09622849548413737,-0.13985409278711416,0.0436255973029768,False,,,
nominal,2,14,2509741781,atlas_no_rejection,-0.09622849548413737,-0.13985409278711416,0.0436255973029768,True,,,
nominal,2,14,2509741781,semantic_forced,-0.09622849548413737,0.13953585395993182,0.23576434944406918,True,,,
nominal,2,15,10853627,ivw_meta,0.9061609415983691,-0.049013817703693015,0.9551747593020622,True,,,
nominal,2,15,10853627,random_effects_meta,0.9061609415983691,-0.04206742445464906,0.9482283660530182,True,,,
nominal,2,15,10853627,full_nearest,0.9061609415983691,1.2432200614257491,0.33705911982738,True,,,
nominal,2,15,10853627,ridge_meta_regression,0.9061609415983691,0.5781057072693585,0.3280552343290106,True,0.01,,
nominal,2,15,10853627,rbf_kernel_ridge,0.9061609415983691,0.4781737026744477,0.42798723892392143,True,,0.01,2.0
nominal,2,15,10853627,atlas,0.9061609415983691,0.5777200373016649,0.32844090429670425,False,,,
nominal,2,15,10853627,atlas_no_rejection,0.9061609415983691,0.5777200373016649,0.32844090429670425,True,,,
nominal,2,15,10853627,semantic_forced,0.9061609415983691,0.24896172361001523,0.6571992179883539,True,,,
nominal,2,16,3698784866,ivw_meta,-0.06722901714375246,-0.243575172929072,0.17634615578531954,True,,,
nominal,2,16,3698784866,random_effects_meta,-0.06722901714375246,-0.2387247039203919,0.17149568677663946,True,,,
nominal,2,16,3698784866,full_nearest,-0.06722901714375246,-0.07529195020865515,0.008062933064902689,True,,,
nominal,2,16,3698784866,ridge_meta_regression,-0.06722901714375246,-0.13357754574471392,0.06634852860096146,True,0.1,,
nominal,2,16,3698784866,rbf_kernel_ridge,-0.06722901714375246,-0.05523452341683696,0.011994493726915495,True,,0.01,2.0
nominal,2,16,3698784866,atlas,-0.06722901714375246,-0.12659616078538524,0.059367143641632786,True,,,
nominal,2,16,3698784866,atlas_no_rejection,-0.06722901714375246,-0.12659616078538524,0.059367143641632786,True,,,
nominal,2,16,3698784866,semantic_forced,-0.06722901714375246,-0.17337854637370895,0.10614952922995649,True,,,
nominal,2,17,1522521666,ivw_meta,-0.49461860562281956,-0.5211952202496378,0.026576614626818262,True,,,
nominal,2,17,1522521666,random_effects_meta,-0.49461860562281956,-0.511613352952503,0.016994747329683424,True,,,
nominal,2,17,1522521666,full_nearest,-0.49461860562281956,-0.7070134258859591,0.2123948202631395,True,,,
nominal,2,17,1522521666,ridge_meta_regression,-0.49461860562281956,-0.5484143275472602,0.0537957219244406,True,1.0,,
nominal,2,17,1522521666,rbf_kernel_ridge,-0.49461860562281956,-0.531019365833155,0.03640076021033545,True,,0.01,2.0
nominal,2,17,1522521666,atlas,-0.49461860562281956,-0.569814447939142,0.07519584231632248,False,,,
nominal,2,17,1522521666,atlas_no_rejection,-0.49461860562281956,-0.569814447939142,0.07519584231632248,True,,,
nominal,2,17,1522521666,semantic_forced,-0.49461860562281956,-0.7042314536780727,0.20961284805525315,True,,,
nominal,2,18,2875806686,ivw_meta,-0.14374448163982173,-0.07891811749738106,0.06482636414244067,True,,,
nominal,2,18,2875806686,random_effects_meta,-0.14374448163982173,-0.08510165739035214,0.058642824249469594,True,,,
nominal,2,18,2875806686,full_nearest,-0.14374448163982173,-0.29385997485998167,0.15011549322015993,True,,,
nominal,2,18,2875806686,ridge_meta_regression,-0.14374448163982173,-0.15790363161701343,0.014159149977191698,True,0.1,,
nominal,2,18,2875806686,rbf_kernel_ridge,-0.14374448163982173,-0.15091352325179147,0.00716904161196974,True,,0.01,2.0
nominal,2,18,2875806686,atlas,-0.14374448163982173,-0.1498984871382472,0.006154005498425458,False,,,
nominal,2,18,2875806686,atlas_no_rejection,-0.14374448163982173,-0.1498984871382472,0.006154005498425458,True,,,
nominal,2,18,2875806686,semantic_forced,-0.14374448163982173,-0.23197715767701374,0.08823267603719201,True,,,
nominal,2,19,2377463166,ivw_meta,-0.7324963284661332,-0.7644500483553245,0.03195371988919127,True,,,
nominal,2,19,2377463166,random_effects_meta,-0.7324963284661332,-0.7802868967459419,0.047790568279808654,True,,,
nominal,2,19,2377463166,full_nearest,-0.7324963284661332,-0.7212181344533465,0.011278194012786735,True,,,
nominal,2,19,2377463166,ridge_meta_regression,-0.7324963284661332,-0.8758338952190025,0.14333756675286924,True,0.1,,
nominal,2,19,2377463166,rbf_kernel_ridge,-0.7324963284661332,-0.8653709215424861,0.13287459307635285,True,,0.01,2.0
nominal,2,19,2377463166,atlas,-0.7324963284661332,-0.873379615585929,0.1408832871197958,True,,,
nominal,2,19,2377463166,atlas_no_rejection,-0.7324963284661332,-0.873379615585929,0.1408832871197958,True,,,
nominal,2,19,2377463166,semantic_forced,-0.7324963284661332,-0.7484718680536335,0.01597553958750031,True,,,
nominal,2,20,2397262066,ivw_meta,0.765043993553516,0.16424810027120773,0.6007958932823083,True,,,
nominal,2,20,2397262066,random_effects_meta,0.765043993553516,0.19760182729916162,0.5674421662543544,True,,,
nominal,2,20,2397262066,full_nearest,0.765043993553516,2.099156472738037,1.334112479184521,True,,,
nominal,2,20,2397262066,ridge_meta_regression,0.765043993553516,0.6156332583856945,0.14941073516782155,True,0.01,,
nominal,2,20,2397262066,rbf_kernel_ridge,0.765043993553516,0.6623308332220754,0.10271316033144062,True,,0.01,2.0
nominal,2,20,2397262066,atlas,0.765043993553516,0.6155634187559889,0.1494805747975272,False,,,
nominal,2,20,2397262066,atlas_no_rejection,0.765043993553516,0.6155634187559889,0.1494805747975272,True,,,
nominal,2,20,2397262066,semantic_forced,0.765043993553516,0.6258167409775578,0.13922725257595825,True,,,
